name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_1,sim,murcko,150440,760800,9/93,0.0967741935483871,0.19773922187171397,0.004058200534494704,3075
