name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
GB_GA_mut_r_0.01_0,sim,csk,157630,999996,24/38,0.631578947368421,0.1576306305225221,0.006931745865521714,0.00015227846655584178,6884
