name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.1_100k_mean,sim,murcko,71259.4,99908.6,-,0.2799984,0.713227,0.0055625,0.0003557,545.8
