name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
DrugEx_GT_epsilon_0.6_250k_mean,sim,cdpkit,241615.0,250000.0,-,0.4085984,0.96646,0.0020028,499.0,0.0002972,0.0
