name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.6_desired_0,dis,csk,26035,151110,17/40,0.425,0.16324178989821395,0.0005062537224538416,0.3295078916021441,0.1722917080272649,0.0019786910197869103,299
