name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
DrugEx_GT_epsilon_0.6_250k_0,dis,cdpkit,"241,668.0","250,000.0",94/275,0.3418182,0.966672,0.0027516,686.0,0.0003891,0.0
DrugEx_GT_epsilon_0.6_250k_1,dis,cdpkit,"237,847.0","250,000.0",9/179,0.0502793,0.951388,0.0006444,161.0,3.78e-05,0.0
DrugEx_GT_epsilon_0.6_250k_2,dis,cdpkit,"243,462.0","250,000.0",57/130,0.4384615,0.973848,0.0012014,300.0,0.0002342,0.0
DrugEx_GT_epsilon_0.6_250k_3,dis,cdpkit,"238,669.0","250,000.0",1/98,0.0102041,0.954676,1.2e-05,3.0,4.2e-06,0.0
DrugEx_GT_epsilon_0.6_250k_4,dis,cdpkit,"238,958.0","250,000.0",32/152,0.2105263,0.955832,0.00141,352.0,0.0001339,0.0
DrugEx_GT_epsilon_0.6_250k_mean,dis,cdpkit,"240,120.8","250,000.0",-,0.2102579,0.9604832,0.0012039,300.4,0.0001599,0.0
