name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_RNN_epsilon_0.6_1k_0,dis,csk,486.0,990.0,3/40,0.075,0.4909091,0.011236,0.0062112,11.0
DrugEx_RNN_epsilon_0.6_1k_1,dis,csk,441.0,982.0,2/23,0.0869565,0.4490835,0.0020408,0.0045558,2.0
DrugEx_RNN_epsilon_0.6_1k_2,dis,csk,495.0,991.0,0/40,0.0,0.4994955,0.0,0.0,0.0
DrugEx_RNN_epsilon_0.6_1k_3,dis,csk,535.0,991.0,5/37,0.1351351,0.5398587,0.0195473,0.009434,19.0
DrugEx_RNN_epsilon_0.6_1k_4,dis,csk,572.0,983.0,11/43,0.255814,0.5818922,0.0802198,0.0196078,73.0
DrugEx_RNN_epsilon_0.6_1k_mean,dis,csk,505.8,987.4,-,0.1105811,0.5122478,0.0226088,0.0079618,21.0
