name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.1_250k_4,sim,csk,238295,17/42,0.40476190476190477,0.08711051427852032,0.003159948802954321
