name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.6_62.5k_4,sim,csk,12510,61867,19/35,0.5428571428571428,0.20220796224158274,0.0045627252947098365,281
