name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.1_250k_0,sim,csk,"37,490.0","249,881.0",20/38,0.5263158,0.1500314,0.0223594,"5,465.0"
DrugEx_RNN_epsilon_0.1_250k_1,sim,csk,"40,246.0","249,877.0",16/38,0.4210526,0.1610632,0.0239895,"5,854.0"
DrugEx_RNN_epsilon_0.1_250k_2,sim,csk,"25,227.0","249,488.0",7/37,0.1891892,0.1011151,0.0323713,"7,823.0"
DrugEx_RNN_epsilon_0.1_250k_3,sim,csk,"41,574.0","249,845.0",11/35,0.3142857,0.1663992,0.0220323,"5,386.0"
DrugEx_RNN_epsilon_0.1_250k_4,sim,csk,"36,256.0","249,848.0",12/35,0.3428571,0.1451122,0.0023952,597.0
DrugEx_RNN_epsilon_0.1_250k_mean,sim,csk,"36,158.6","249,787.8",-,0.3587401,0.1447442,0.0206295,"5,025.0"
