name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
addcarbon_250k_0,dis,cdpkit,"9,147.0","250,000.0",5/149,0.033557,0.036588,0.0013899,347.0,0.0005469,0.0
addcarbon_250k_1,dis,cdpkit,"10,736.0","250,000.0",2/53,0.0377358,0.042944,0.0002761,69.0,0.0001863,0.0
addcarbon_250k_2,dis,cdpkit,"9,085.0","250,000.0",1/154,0.0064935,0.03634,0.0003521,88.0,0.0001101,0.0
addcarbon_250k_3,dis,cdpkit,"9,298.0","250,000.0",6/196,0.0306122,0.037192,0.0016307,407.0,0.0006457,0.0
addcarbon_250k_4,dis,cdpkit,"7,975.0","250,000.0",8/279,0.0286738,0.0319,0.0015825,395.0,0.0010041,0.0
addcarbon_250k_mean,dis,cdpkit,"9,248.2","250,000.0",-,0.0274145,0.0369928,0.0010463,261.2,0.0004986,0.0
