name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.6_0,dis,csk,"252,886.0","907,696.0",29/40,0.725,0.2786021,0.0075961,0.0001147,"6,843.0"
DrugEx_GT_epsilon_0.6_1,dis,csk,"251,493.0","912,123.0",17/23,0.7391304,0.2757227,0.0042963,6.76e-05,"3,902.0"
DrugEx_GT_epsilon_0.6_2,dis,csk,"244,568.0","891,157.0",17/40,0.425,0.2744387,0.0008974,6.95e-05,799.0
DrugEx_GT_epsilon_0.6_3,dis,csk,"291,620.0","914,068.0",24/37,0.6486486,0.3190353,0.0079994,8.23e-05,"7,254.0"
DrugEx_GT_epsilon_0.6_4,dis,csk,"297,673.0","912,328.0",37/43,0.8604651,0.3262785,0.01914,0.0001243,"17,134.0"
DrugEx_GT_epsilon_0.6_mean,dis,csk,"267,648.0","907,474.4",-,0.6796488,0.2948155,0.0079859,9.17e-05,"7,186.4"
