name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_GT_epsilon_0.6_0,dis,csk,252886,907696,29/40,0.725,0.028669044549718053,0.0001437706016111121,0.9089393089756922,0.2786020870423578,0.007538867638504521,6843,0.00011468933033295499,0.0075961338864387416
