name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_125k_0,dis,csk,"7,635.0","94,514.0",13/42,0.3095238,0.0807817,0.0238428,"2,201.0"
GB_GA_mut_r_0.5_125k_1,dis,csk,"8,506.0","94,609.0",9/41,0.2195122,0.0899069,0.001938,183.0
GB_GA_mut_r_0.5_125k_2,dis,csk,"10,502.0","101,060.0",8/45,0.1777778,0.1039185,0.0005148,52.0
GB_GA_mut_r_0.5_125k_3,dis,csk,"22,378.0","124,985.0",21/47,0.4468085,0.1790455,0.0193371,"2,371.0"
GB_GA_mut_r_0.5_125k_4,dis,csk,"7,685.0","92,054.0",8/41,0.195122,0.0834836,0.0302054,"2,699.0"
GB_GA_mut_r_0.5_125k_mean,dis,csk,"11,341.2","101,444.4",-,0.2697488,0.1074272,0.0151676,"1,501.2"
