name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,KL_OS_IS,KL_OS_RS
DrugEx_GT_epsilon_0.1_mean,sim,murcko,410774.0,829714.2,-,0.2022694,0.0050178,5.45e-05,0.2395822,0.4958917,0.0081986,6545.2,0.02965872727560282,0.05843222253333422
