name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,KL_OS_IS,KL_OS_RS
REINVENT_mean,sim,murcko,633958.2,964342.8,-,0.1178349,0.001847,2.65e-05,0.1829357,0.6574095,0.0002081,201.0,0.06411135909987858,0.1081852387975124
