name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.6_desired_mean,sim,murcko,315921.6,550951.4,-,0.5559629,0.0178715,0.0002106,0.7422566,0.57456,0.0052746,2757.6
