name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
GB_GA_mean,sim,murcko,4381.8,9999.6,-,0.0887923,0.2042971,0.0016638,0.0837211,0.4381974,0.0088001,88.0,0.0014871,0.008897
