name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
addcarbon_1k_mean,sim,murcko,533.8,1000.0,-,0.0232914,0.5338,0.0034199,0.0022668,3.4
