name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_desired_mean,sim,murcko,254849.2,432504.4,-,0.5998326,0.0292878,0.0003662,0.8276057,0.5929442,0.0053008,2121.2
