name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_GT_mean,sim,murcko,478566.8,759571.2,-,0.6227107,0.0164374,0.0002198,0.9141017,0.63364,0.0046784,3066.0,0.0001323,0.0047181
