name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
REINVENT_250k_0,dis,cdpkit,229828.0,248546.0,0/149,0.0,0.92469,0.0,0.0,0.0,0.0
REINVENT_250k_1,dis,cdpkit,227824.0,246881.0,2/53,0.0377358,0.922809,8.1e-06,2.0,8.8e-06,0.0
REINVENT_250k_2,dis,cdpkit,230093.0,248847.0,0/154,0.0,0.9246364,0.0,0.0,0.0,0.0
REINVENT_250k_3,dis,cdpkit,241315.0,244409.0,9/196,0.0459184,0.9873409,4.09e-05,10.0,3.73e-05,0.0
REINVENT_250k_4,dis,cdpkit,211618.0,247009.0,2/279,0.0071685,0.8567218,1.21e-05,3.0,9.5e-06,0.0
REINVENT_250k_mean,dis,cdpkit,228135.6,247138.4,-,0.0181645,0.9232396,1.22e-05,3.0,1.11e-05,0.0
