name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
REINVENT_250k_0,dis,cdpkit,"229,828.0","248,546.0",0/149,0.0,0.92469,0.0,0.0,0.0,0.0
REINVENT_250k_1,dis,cdpkit,"227,824.0","246,881.0",2/53,0.0377358,0.922809,8.1e-06,2.0,8.8e-06,0.0
REINVENT_250k_2,dis,cdpkit,"230,093.0","248,847.0",0/154,0.0,0.9246364,0.0,0.0,0.0,0.0
REINVENT_250k_3,dis,cdpkit,"241,315.0","244,409.0",9/196,0.0459184,0.9873409,4.09e-05,10.0,3.73e-05,0.0
REINVENT_250k_4,dis,cdpkit,"211,618.0","247,009.0",2/279,0.0071685,0.8567218,1.21e-05,3.0,9.5e-06,0.0
REINVENT_250k_mean,dis,cdpkit,"228,135.6","247,138.4",-,0.0181645,0.9232396,1.22e-05,3.0,1.11e-05,0.0
