name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
DrugEx_RNN_2,sim,csk,102306,849448,30/37,0.8108108108108109,0.07925349547541795,0.009545149447768561,0.12043821399308728,0.027118787730384907,23036
