name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
GB_GA_mut_r_0.01_10k_0,sim,murcko,8144.0,10000.0,6/115,0.0521739,0.8144,0.0026068,0.0007373,26.0
GB_GA_mut_r_0.01_10k_1,sim,murcko,8090.0,10000.0,4/100,0.04,0.809,0.0023053,0.0004947,23.0
GB_GA_mut_r_0.01_10k_2,sim,murcko,8278.0,10000.0,1/58,0.0172414,0.8278,0.0012014,0.0001208,12.0
GB_GA_mut_r_0.01_10k_3,sim,murcko,7979.0,10000.0,4/51,0.0784314,0.7979,0.0033109,0.0005016,33.0
GB_GA_mut_r_0.01_10k_4,sim,murcko,7989.0,9998.0,3/40,0.075,0.7990598,0.0005004,0.0003757,5.0
GB_GA_mut_r_0.01_10k_mean,sim,murcko,8096.0,9999.6,-,0.0525693,0.809632,0.001985,0.000446,19.8
