name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_RNN_desired_3,dis,murcko,64283,117065,30/76,0.39473684210526316,0.06140610147399206,0.0007721756019485351,0.6531284765797063,0.5491222824926323,0.009447742707043096,1106
