UMAP1,UMAP2,set_label
-1.930381,-2.6788304,IS
6.110955,10.203965,IS
3.0013068,4.755513,IS
3.2578902,4.635379,IS
3.2222261,4.929209,IS
3.2106717,4.663887,IS
3.0612984,4.7351637,IS
3.0403187,4.739072,IS
3.2096286,4.7702675,IS
3.1037118,5.0173926,IS
3.2873101,4.9346623,IS
3.2653446,4.6355224,IS
3.2616537,4.777257,IS
6.6480355,10.220816,IS
6.6943116,7.608448,IS
6.647393,10.195713,IS
6.574474,7.3254795,IS
6.2353024,6.6291876,IS
6.1530113,6.6725187,IS
6.176367,9.297688,IS
6.1364098,9.253541,IS
3.0463912,5.038984,IS
6.111815,10.2126255,IS
6.7016077,10.244055,IS
6.1729813,6.738639,IS
7.616163,6.0020294,IS
7.5021324,6.03045,IS
7.55509,6.0194187,IS
7.5979357,5.976076,IS
7.545795,6.049167,IS
7.6440434,6.025357,IS
7.688429,6.0557795,IS
7.5640097,6.0129747,IS
1.8708148,9.412763,IS
1.8914578,9.32463,IS
7.36759,6.053918,IS
7.4594355,6.0490723,IS
6.960776,6.2845845,IS
0.92671925,3.4315748,IS
0.94608057,3.4063442,IS
0.777402,3.0619879,IS
0.9700067,3.41506,IS
7.5064306,6.120983,IS
1.4727,2.8302631,IS
1.612697,2.667729,IS
-5.2250133,-0.45794505,IS
-4.8563356,-0.52835953,IS
-4.827135,-0.5155994,IS
6.181199,9.301678,IS
6.261176,6.7016644,IS
6.2662306,6.696358,IS
6.7696357,7.6869907,IS
6.7302947,7.6355305,IS
6.531359,7.296963,IS
-0.845142,-5.9743648,IS
-0.8906637,-5.9824557,IS
-0.848841,-6.085944,IS
-0.8664631,-6.020847,IS
-0.88948333,-5.9952793,IS
-0.85844374,-6.005826,IS
4.243427,4.923414,IS
4.2710466,4.970231,IS
4.299689,4.911126,IS
6.573909,7.608859,IS
6.204534,6.8438454,IS
6.8847556,7.484136,IS
6.7877455,7.649118,IS
6.705686,10.182603,IS
6.7063637,10.109295,IS
-0.62440455,-4.6963124,IS
6.3300886,6.946375,IS
6.428426,6.944922,IS
6.383646,6.899148,IS
6.579295,7.243344,IS
6.297017,6.906406,IS
-4.6817183,3.5230238,IS
1.9245206,2.818925,IS
6.251185,9.410381,IS
4.0481224,-0.8421968,IS
10.289202,1.2805414,IS
2.7220583,-2.028345,IS
2.5579548,-2.4754364,IS
2.4855359,-2.5530345,IS
2.4895973,-2.5069883,IS
2.6511672,-2.2120316,IS
2.5280967,-2.5501804,IS
2.658953,-1.9675877,IS
0.06843977,10.646615,IS
-0.42608634,3.69718,IS
-0.32739598,3.5848553,IS
-0.38921365,3.647016,IS
-0.25282145,3.598392,IS
-0.9311294,7.058491,IS
-0.9327671,7.060347,IS
3.0109243,-2.2290046,IS
3.084389,-2.2543285,IS
3.7450466,6.018831,IS
3.8363252,5.9398637,IS
3.7563906,6.0156865,IS
3.9274337,5.7883525,IS
-5.4696264,0.13405228,IS
-5.299688,0.04126567,IS
-2.6385953,3.666516,IS
-5.2284307,-0.25822625,IS
-5.2638927,-0.14563514,IS
-0.85568345,6.970796,IS
0.14669207,4.440431,IS
0.12936558,4.443012,IS
3.116585,-2.9933693,IS
-5.399167,0.31321144,IS
-5.4337497,0.29364768,IS
0.06969567,10.647406,IS
5.6583104,-1.6296269,IS
2.8641868,-2.1364481,IS
-3.7861116,4.1196423,IS
-3.1163905,0.65444636,IS
3.2717707,10.009849,IS
1.1810173,9.636204,IS
-0.9423356,-6.5649514,IS
-0.9566814,-6.5826726,IS
-1.0549978,-6.223262,IS
-0.8375018,-6.5482097,IS
-0.97744036,-6.606701,IS
-1.0376172,-6.534067,IS
-1.4167079,-6.060009,IS
-0.85253894,-6.5154796,IS
1.2511939,9.614241,IS
2.9834406,8.443604,IS
2.9943733,8.4349575,IS
1.5045327,9.411184,IS
1.4092333,9.456059,IS
2.9349573,8.491933,IS
3.3324914,10.042345,IS
3.3393135,10.041332,IS
3.32238,10.016495,IS
3.3749108,10.0710535,IS
3.309795,10.028931,IS
3.3613722,10.047536,IS
3.3166964,10.01307,IS
3.3127277,10.020253,IS
3.3461914,10.045785,IS
3.2582457,9.932432,IS
3.3031073,9.998737,IS
3.2670772,9.980485,IS
3.3231263,10.008946,IS
3.2844548,9.982498,IS
3.3285859,10.032335,IS
3.3294234,10.033641,IS
1.1224312,9.348184,IS
1.123629,9.383047,IS
1.1481673,9.369156,IS
1.0971457,9.326142,IS
1.1279609,9.385792,IS
-4.208247,-6.23242,IS
-4.08341,-6.4705915,IS
0.8938169,10.26198,IS
0.89008343,10.270929,IS
2.0523899,9.485493,IS
1.8698374,9.447785,IS
2.0764651,9.483607,IS
1.8270525,9.459876,IS
2.0578675,9.415926,IS
1.9008929,9.44195,IS
2.6948845,2.9181933,IS
2.693343,2.9208782,IS
-3.9458332,-6.7628975,IS
-3.3893359,-7.0015554,IS
-3.7869618,-7.0422263,IS
-3.1132662,-7.3152795,IS
-3.300427,-7.289128,IS
-3.3516896,-7.1193314,IS
-3.8810034,-6.8749447,IS
-3.4143286,-6.962187,IS
-3.9811606,-6.8282633,IS
-3.9643238,-6.8285413,IS
-3.3150141,-7.503797,IS
-3.4148982,-6.9019837,IS
-3.2022538,-7.228528,IS
-3.6591725,-6.945881,IS
-3.695269,-6.755068,IS
-3.6526532,-6.9469576,IS
-3.7405872,-6.9828386,IS
-3.4990878,-6.936689,IS
-3.1818635,-7.230668,IS
-3.0403168,-6.0560656,IS
-2.9746644,-6.08079,IS
-3.7870865,-6.937471,IS
1.1612588,9.672006,IS
-3.6351855,-7.870212,IS
-3.3278203,-7.567569,IS
-3.9090877,-7.6093364,IS
-3.955258,-7.4629064,IS
-3.9524033,-7.4218917,IS
-3.96267,-7.5904317,IS
-3.8540597,-7.5458307,IS
-4.0205984,-7.3128877,IS
-4.083645,-7.4823747,IS
-4.067816,-7.485109,IS
-3.8828568,-7.5472736,IS
-3.913287,-7.559112,IS
-3.6807344,-7.222513,IS
-3.9604385,-7.5574923,IS
-2.9434886,-5.891847,IS
2.933518,3.0219321,IS
4.66259,7.182296,IS
-0.6853111,-4.775001,IS
-0.6505681,-4.7111,IS
-3.396416,-7.4061294,IS
-4.454889,-6.241422,IS
5.0448313,7.214738,IS
-4.2252984,-6.771367,IS
-0.013582815,-2.5075788,IS
-5.223957,5.086085,IS
4.636645,6.987771,IS
3.224388,9.9155035,IS
0.8932073,10.273364,IS
5.8091025,7.0193696,IS
1.980779,9.396654,IS
-4.0372944,-7.7738676,IS
1.4186361,9.506406,IS
1.4596046,9.508456,IS
-3.4007807,-6.560645,IS
-3.6549964,-6.6961794,IS
0.20679775,-2.2925544,IS
-4.2414403,-2.3647525,IS
-4.2384562,-2.3750896,IS
9.869539,1.6781621,IS
10.318739,1.5187868,IS
10.223221,1.5633894,IS
10.674717,1.8377708,IS
10.281569,1.5418433,IS
10.25952,1.594038,IS
10.35111,1.5789663,IS
10.3674,1.4802752,IS
10.340784,1.4863147,IS
10.340156,1.5490311,IS
10.351774,1.4660858,IS
10.368869,1.5568397,IS
10.420985,1.473618,IS
10.336148,1.5367483,IS
-5.476537,-0.5409941,IS
-5.4814525,-0.5206901,IS
-4.8760357,-0.67466766,IS
-5.5430584,-0.33361816,IS
-5.619153,-0.3262808,IS
-5.607296,-0.32494423,IS
-5.6028485,-0.32545617,IS
-4.87684,-0.6881508,IS
-5.4785876,-0.3857894,IS
-5.4727354,-0.38305315,IS
-4.910672,-0.8270179,IS
-4.897713,-0.7614539,IS
-4.8556814,-0.7000589,IS
-5.474196,-0.51323,IS
-5.394986,-0.5891177,IS
10.592763,1.9157956,IS
10.367746,1.474734,IS
10.255804,1.6019673,IS
10.269528,1.6579622,IS
10.310774,1.5590849,IS
12.468107,1.4161485,IS
3.1613667,-1.3676103,IS
1.961979,-2.3591628,IS
3.1291213,-1.4848118,IS
-4.625929,-0.6485529,IS
-4.52822,-0.6819731,IS
2.047773,-2.2409544,IS
-4.8511186,-0.576593,IS
-3.3405979,1.7354512,IS
-2.9969413,1.711007,IS
-3.0981658,1.8387059,IS
-2.6184275,1.5095018,IS
-2.8636477,1.598792,IS
-2.4721973,1.5140541,IS
-3.1251826,1.8678598,IS
-2.6109629,1.7618263,IS
-2.384647,1.3194126,IS
-3.0437877,1.8105998,IS
-3.1113455,1.8584461,IS
-2.565204,1.7417123,IS
-2.9808547,1.6850773,IS
-3.0794368,1.7903425,IS
-3.1314437,1.8366008,IS
-3.1008947,1.822453,IS
-3.0297806,1.7636645,IS
-4.2159038,-0.93478453,IS
12.777355,1.2000577,IS
13.019289,1.6692103,IS
13.015608,1.6634537,IS
12.759839,1.2892376,IS
12.835963,1.2296116,IS
12.733347,1.2704085,IS
12.754648,1.3433738,IS
12.989327,1.6363459,IS
12.77192,1.2961631,IS
13.023333,1.675406,IS
12.568371,1.2949264,IS
0.8781341,-2.285046,IS
10.983678,3.343546,IS
12.740207,1.2089331,IS
12.72034,1.152155,IS
12.652562,1.107952,IS
12.629101,1.1095628,IS
12.63217,1.1141447,IS
12.7190695,1.1836421,IS
12.66933,1.1468785,IS
12.663331,1.5910436,IS
12.659854,1.6017313,IS
12.820039,1.2767959,IS
12.878517,1.3501861,IS
12.823907,1.2934476,IS
12.970812,1.5072713,IS
12.988264,1.5475788,IS
12.789867,1.2101882,IS
10.921229,3.294823,IS
10.918404,3.2920098,IS
0.97973454,-2.232838,IS
4.914203,4.871262,IS
4.21439,4.894168,IS
12.805531,1.2704701,IS
1.0673779,-2.466334,IS
6.9899125,6.252151,IS
7.430652,5.92777,IS
-3.4913287,4.567719,IS
2.586088,-3.1381247,IS
10.925721,3.3061388,IS
11.004875,3.4879112,IS
11.003827,3.4830024,IS
2.4401307,3.2792637,IS
2.4573834,2.9273498,IS
-4.2055,2.9076915,IS
-1.5379531,-2.0167868,IS
10.065483,1.7788256,IS
0.8657672,-4.1273694,IS
4.7349553,4.904111,IS
-1.3240824,1.9086286,IS
-0.23692147,1.6433578,IS
-1.9357196,0.23377104,IS
-0.24957237,1.6825423,IS
-0.19354846,1.5039846,IS
-0.25364593,1.4377668,IS
-1.8791298,1.0481831,IS
-0.21054775,1.6329693,IS
-2.0719173,0.23085795,IS
-1.7194209,0.11135924,IS
-1.8148588,0.047147296,IS
-1.8761524,0.33821508,IS
-1.9742942,0.27634817,IS
-0.19639616,1.5505807,IS
-0.23284036,1.616105,IS
-0.29930383,1.4692413,IS
-0.17086178,1.6054558,IS
-2.0414395,-0.0019652043,IS
-1.8785636,0.31517708,IS
-0.27661687,1.6064899,IS
-1.8967874,0.8774165,IS
-1.6749895,-0.07594385,IS
-1.9258337,-0.063210756,IS
-0.23673795,1.5073401,IS
-1.8914391,0.29092973,IS
-1.913717,-0.031924196,IS
-0.22111487,1.6122944,IS
-1.7204363,0.073790655,IS
-1.6940497,0.33535936,IS
-1.9557556,0.41731006,IS
-0.13160758,1.500652,IS
-1.6374824,0.20213407,IS
-1.8291087,0.123986505,IS
-1.3176922,1.6937615,IS
-1.3056303,1.5208693,IS
3.433564,2.674036,IS
-1.3029915,1.6380584,IS
-1.0844581,1.1729121,IS
0.052966688,2.3263323,IS
-1.2037083,1.4467833,IS
3.9637985,2.9186115,IS
4.114103,3.0869083,IS
3.7409482,2.864529,IS
3.8335724,2.9022257,IS
4.0198045,3.0587533,IS
-1.870686,2.3975122,IS
-1.8654362,1.3108855,IS
-1.7759768,2.0694642,IS
-1.720628,2.2531116,IS
-1.694906,2.0868716,IS
-0.4591779,1.4004669,IS
-1.8575853,1.9129258,IS
-1.7610677,1.8168495,IS
-0.2859451,1.1117526,IS
-1.7192907,2.063207,IS
-1.7940973,1.1227083,IS
-1.5378612,0.47480586,IS
-1.7007339,2.240953,IS
-1.5999138,2.0507433,IS
-2.1003408,1.8908066,IS
-2.1090014,1.7442992,IS
-1.3196473,0.36821422,IS
-0.93356794,0.317291,IS
-1.935572,1.8873672,IS
4.9103346,0.38940078,IS
5.40178,0.4685642,IS
4.874291,0.51753414,IS
5.314341,0.71685374,IS
5.390264,0.42121646,IS
5.489527,0.46794972,IS
4.7383056,0.40339082,IS
4.786499,0.5412032,IS
5.4886537,0.30325648,IS
5.504455,0.5047526,IS
5.5059266,0.3911546,IS
5.4675894,0.51710707,IS
5.344158,0.8761341,IS
5.3494105,0.46312815,IS
5.396898,0.89725727,IS
5.3647666,0.8372649,IS
5.413936,1.0267345,IS
5.456493,0.7781513,IS
5.270596,0.00085439126,IS
-2.8116932,0.22572453,IS
-2.9776068,0.13702832,IS
-2.8889716,0.17588934,IS
-2.791539,0.32829604,IS
-2.8631647,0.2800502,IS
-2.8231702,0.21077226,IS
