UMAP1,UMAP2,set_label
7.361939,15.2310915,IS
6.21502,11.892742,IS
6.7953796,14.643734,IS
6.2190733,11.859217,IS
6.8549857,14.755711,IS
6.7539225,13.523576,IS
6.9044514,14.766225,IS
6.643339,11.531977,IS
6.3389664,11.657809,IS
6.6226273,11.57513,IS
6.2112145,11.702997,IS
6.6805105,11.531161,IS
6.3015723,11.680403,IS
6.3443174,11.723215,IS
6.6724,11.588622,IS
6.369614,11.5757675,IS
6.19909,11.933371,IS
6.333918,11.721866,IS
6.2609477,11.729635,IS
6.6704392,11.523005,IS
6.325074,11.829274,IS
6.4824014,14.303297,IS
6.4577785,15.368553,IS
6.554951,15.220686,IS
6.473491,15.347314,IS
6.508874,15.301745,IS
6.6926494,15.022707,IS
6.4842086,15.336071,IS
6.534837,14.331216,IS
6.7483687,15.025429,IS
6.4697785,15.353036,IS
6.179937,11.879331,IS
6.8162704,15.063614,IS
6.4970593,15.303618,IS
6.4801373,15.326115,IS
6.4791145,14.292395,IS
6.711199,15.039206,IS
6.7551894,15.055668,IS
6.861498,14.981176,IS
7.193315,15.190012,IS
7.23318,15.1898365,IS
7.132531,15.139488,IS
8.3298235,11.938539,IS
6.232833,11.637733,IS
6.3046956,11.705848,IS
6.492969,15.324781,IS
8.312972,11.955184,IS
7.103361,15.112936,IS
6.503484,15.338704,IS
8.338459,11.896419,IS
8.289902,12.048951,IS
6.8109846,13.621066,IS
6.523133,15.291449,IS
6.7639823,11.576776,IS
6.500708,15.313944,IS
6.8976703,15.028882,IS
8.348679,11.87845,IS
8.31906,12.367721,IS
6.497645,15.314177,IS
6.6732817,15.077843,IS
6.7332325,11.908955,IS
6.8892293,11.7838955,IS
6.8659577,11.741422,IS
6.8646164,11.738108,IS
6.9001126,11.792892,IS
10.558747,0.12606245,IS
10.533332,0.1671646,IS
5.891661,10.694148,IS
5.9620824,10.783117,IS
6.066736,10.918007,IS
6.068782,10.932816,IS
5.9610868,10.785366,IS
5.988307,10.825581,IS
6.234221,11.204401,IS
6.270449,11.270819,IS
6.7404513,8.274561,IS
6.4969144,8.180311,IS
6.7652164,8.314604,IS
6.394662,8.134039,IS
6.7508087,8.27131,IS
6.7372837,8.298185,IS
6.6927614,8.220833,IS
6.3862576,8.129315,IS
9.423727,-2.0838988,IS
6.368367,8.1419525,IS
6.6822696,8.213712,IS
6.3851056,8.122314,IS
15.773145,1.5365572,IS
15.683543,1.5169693,IS
15.679732,1.7268114,IS
15.52416,1.7467265,IS
15.660895,1.3750064,IS
15.563374,1.7927744,IS
15.654059,1.3265768,IS
15.565444,1.798427,IS
15.598212,1.7879102,IS
15.531445,1.7604814,IS
15.567244,1.7963201,IS
15.451342,1.8025888,IS
15.529284,1.7873957,IS
8.681079,0.5992778,IS
7.3257155,15.217322,IS
7.6789446,7.1353827,IS
8.016213,7.220975,IS
7.927328,7.192416,IS
8.017594,7.24827,IS
7.7783713,7.1522007,IS
7.7298512,7.2008414,IS
7.90925,7.2278614,IS
7.8367267,6.986795,IS
7.9273167,7.233826,IS
8.019133,7.2210813,IS
7.950845,7.294325,IS
6.476853,15.342173,IS
6.1682696,11.96227,IS
6.468842,15.352135,IS
6.3794546,11.785343,IS
6.6651917,11.539563,IS
6.7095547,11.531834,IS
6.4381166,14.210101,IS
6.475558,14.051992,IS
7.900401,6.8757663,IS
7.326487,15.217348,IS
6.4330826,14.213099,IS
6.724055,11.567264,IS
6.7581196,11.563419,IS
6.165878,11.946361,IS
6.2540936,11.933744,IS
6.30312,11.731237,IS
10.067032,-3.360746,IS
10.134439,-3.3644762,IS
10.069264,-3.3915453,IS
10.170496,-3.4280918,IS
10.026761,-3.3406851,IS
10.097644,-3.3446414,IS
7.1542244,8.1279955,IS
7.2403793,8.166617,IS
7.159395,8.132939,IS
6.0227613,12.0088,IS
6.6873574,11.623685,IS
6.3569293,12.106894,IS
