UMAP1,UMAP2,set_label
-3.4249382,13.081592,IS
-3.1951694,10.303014,IS
-3.5591476,12.436395,IS
-3.2124608,10.260562,IS
-3.556974,12.631914,IS
-3.0271723,11.323473,IS
-3.585396,12.6110735,IS
-2.4908667,10.498535,IS
-3.0119028,10.604679,IS
-2.654338,10.655558,IS
-3.0386415,10.484212,IS
-2.5072649,10.546965,IS
-3.0742443,10.435007,IS
-3.1135495,10.432005,IS
-2.8635688,10.42238,IS
-2.9578266,10.724951,IS
-3.2095447,10.275406,IS
-2.998392,10.345187,IS
-3.0502398,10.453071,IS
-2.5326216,10.460567,IS
-3.187502,10.29005,IS
-3.497356,12.097981,IS
-4.056417,12.885192,IS
-3.9685106,12.765574,IS
-4.0773807,12.944244,IS
-4.0884132,12.919949,IS
-3.7884104,12.553551,IS
-4.078811,12.947021,IS
-3.5643969,12.167346,IS
-3.7832727,12.692883,IS
-4.1043477,12.925437,IS
-3.3043506,10.352654,IS
-3.729883,12.688092,IS
-4.071002,12.849691,IS
-4.0774693,12.90923,IS
-3.5357575,12.145254,IS
-3.784018,12.715306,IS
-3.7741568,12.754141,IS
-3.703786,12.703482,IS
-3.4921315,13.023738,IS
-3.5014405,13.001835,IS
-3.4865675,13.022105,IS
-3.5637372,11.136275,IS
-3.1638942,10.541015,IS
-3.1227338,10.776784,IS
-4.0829124,12.904467,IS
-3.5876205,11.154984,IS
-3.5198073,12.994155,IS
-4.076551,12.911162,IS
-3.673405,11.179734,IS
-3.5405874,11.125287,IS
-3.1138613,11.474784,IS
-4.063969,12.891826,IS
-2.5106983,10.535419,IS
-4.0800796,12.898047,IS
-3.5853086,12.844249,IS
-3.6709192,11.172312,IS
-3.055204,10.92813,IS
-4.102825,12.932415,IS
-3.7684484,12.7219095,IS
-2.9024396,10.744488,IS
-2.703053,10.767147,IS
-2.7363956,10.743333,IS
-2.679622,10.72662,IS
-2.6480238,10.748598,IS
-3.3481326,-2.0908616,IS
-3.3563218,-2.0865028,IS
-1.47869,10.651783,IS
-1.4952443,10.659405,IS
-1.588845,10.609011,IS
-1.660899,10.583453,IS
-1.574186,10.631773,IS
-1.5813888,10.632909,IS
-2.1303895,10.593405,IS
