name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
addcarbon_0,sim,murcko,"1,000,000.0",8/172,0.0465116,0.003952,0.0037802
addcarbon_1,sim,murcko,"1,000,000.0",7/93,0.0752688,0.00509,0.0011032
addcarbon_2,sim,murcko,"1,000,000.0",11/65,0.1692308,0.005595,0.0016909
addcarbon_3,sim,murcko,"1,000,000.0",8/57,0.1403509,0.005426,0.0010301
addcarbon_4,sim,murcko,"1,000,000.0",8/50,0.16,0.005691,0.0008447
addcarbon_mean,sim,murcko,"1,000,000.0",-,0.1182724,0.0051508,0.0016898
