UMAP1,UMAP2,set_label
4.8072896,6.5080504,IS
5.9873924,9.682612,IS
5.036245,8.290277,IS
4.978172,8.347138,IS
4.9772677,8.339498,IS
4.9762363,8.301221,IS
5.041629,8.390961,IS
4.984532,8.360916,IS
4.977043,8.36978,IS
5.0774975,8.432958,IS
5.004509,8.409485,IS
5.6085544,8.175563,IS
5.6645894,8.185991,IS
9.321747,2.2773557,IS
12.092895,-6.2291427,IS
9.188962,2.1729612,IS
9.276295,1.3774502,IS
9.369006,1.6348363,IS
5.0685654,6.3386083,IS
5.1848125,6.398939,IS
5.1557784,6.414723,IS
5.2548604,6.5149565,IS
5.07885,6.5438824,IS
5.213976,6.4491763,IS
5.5342956,6.729367,IS
5.279761,6.7912607,IS
5.140443,6.4499173,IS
5.298494,6.7194347,IS
5.301436,6.7250543,IS
5.317695,6.7513623,IS
5.1447535,6.4053116,IS
9.758731,1.0327306,IS
9.667437,1.1387954,IS
9.457538,2.3896172,IS
9.741128,1.1231982,IS
9.785906,1.0443233,IS
9.623246,1.1262943,IS
9.094488,1.3863354,IS
9.608422,1.2047098,IS
9.543564,1.0721067,IS
9.56615,1.1683955,IS
9.400073,2.3911157,IS
9.037941,2.464989,IS
9.449029,2.4290257,IS
9.455832,2.3437645,IS
9.0667,2.4649959,IS
9.284958,1.8877534,IS
9.732441,2.2050269,IS
9.1549635,2.4796252,IS
9.568456,2.1238933,IS
9.078021,2.4568746,IS
9.0956135,2.4231286,IS
9.044622,2.1945267,IS
7.1424923,8.171095,IS
8.212308,8.91813,IS
3.658465,-3.055491,IS
10.79568,-1.5201104,IS
10.791849,-1.521782,IS
10.7788315,-1.5188607,IS
4.9036922,7.8559685,IS
2.8283172,0.5259786,IS
2.961461,0.48747167,IS
2.9161127,0.49748635,IS
2.7921054,0.53003395,IS
5.08623,8.220557,IS
5.014675,8.244029,IS
4.966688,8.246617,IS
10.467285,1.698608,IS
7.7876215,6.880878,IS
7.177431,8.131987,IS
11.699604,2.768718,IS
7.4946146,2.1643693,IS
10.087613,1.5121672,IS
10.571961,1.7000351,IS
9.985145,1.6181859,IS
7.6193304,9.301945,IS
3.3976767,5.086604,IS
12.077724,-6.246949,IS
10.785768,-1.5515288,IS
10.553747,1.6898003,IS
4.9526496,8.340857,IS
5.075129,8.379837,IS
10.784615,-1.4840683,IS
4.4749556,0.8998119,IS
5.1056795,8.284214,IS
6.745826,6.768168,IS
4.520164,0.8718306,IS
5.195545,8.231176,IS
10.780169,-1.5373306,IS
4.470902,0.9185804,IS
6.749456,6.775044,IS
9.100014,2.2438238,IS
5.5569434,9.312719,RS
5.3981104,8.774342,RS
5.3918133,8.7619915,RS
5.4250097,8.760407,RS
5.5555754,9.286538,RS
5.519531,9.376833,RS
5.5174575,9.360356,RS
5.5748134,9.259666,RS
5.5226316,9.380292,RS
5.508381,9.326719,RS
5.5020113,9.290713,RS
5.496115,9.440885,RS
5.5001063,9.382005,RS
5.5151377,9.355729,RS
5.497933,9.339578,RS
5.524187,9.3538065,RS
5.4872065,9.355939,RS
5.5746956,9.349487,RS
5.4987745,9.329138,RS
5.6286197,9.2266445,RS
5.513623,9.366379,RS
5.5874476,9.244276,RS
10.599404,0.4609369,RS
10.668903,0.5117638,RS
10.610779,0.4742416,RS
4.687632,0.7275844,RS
10.607506,0.46661025,RS
10.616644,0.49718007,RS
10.610517,0.4731671,RS
10.673264,0.5696691,RS
7.632813,9.620334,RS
7.6234555,9.642862,RS
7.6199203,9.613771,RS
7.6295576,9.638467,RS
