UMAP1,UMAP2,set_label
9.203535,8.085123,IS
10.2409115,9.136321,IS
10.332634,8.617058,IS
9.013819,8.286737,IS
9.892922,8.676913,IS
9.111753,8.114901,IS
10.236048,9.0667515,IS
10.688897,7.2302475,IS
9.043415,8.290349,IS
9.153734,7.548922,IS
9.5864,7.611485,IS
10.415645,8.558376,IS
10.359181,8.425454,IS
10.363311,8.461316,IS
8.47184,7.2683396,IS
10.412038,8.546873,IS
9.144255,8.250147,IS
11.101862,7.3185544,IS
9.881421,7.5138893,IS
10.1985655,8.366314,IS
10.321335,9.127721,IS
10.295791,9.078236,IS
11.152697,7.404523,IS
10.159989,7.788814,IS
8.361975,7.024017,IS
9.258925,8.070913,IS
9.327361,7.9772973,IS
10.334221,8.551915,IS
10.76141,7.2375364,IS
9.273672,7.901908,IS
9.758677,7.5500684,IS
9.431277,7.778482,IS
10.166011,7.7903247,IS
9.819006,7.552733,IS
11.2170315,7.374301,IS
8.476381,7.3817196,IS
10.203671,7.7881393,IS
10.036058,8.909767,IS
10.173764,7.7259297,IS
8.570215,7.5350966,IS
9.532033,7.5300236,IS
9.547227,8.075517,IS
9.8937435,8.028088,IS
9.753918,8.625024,IS
10.385764,7.300916,IS
8.577305,7.1101437,IS
9.965935,8.994558,IS
9.972512,8.934754,IS
9.087375,8.115595,IS
9.608146,8.258187,IS
11.238377,7.3599057,IS
8.575136,7.4573755,IS
9.493443,8.135062,IS
10.77476,7.3882456,IS
10.787454,7.2612233,IS
9.558801,8.270269,IS
10.209596,7.7783046,IS
9.667258,8.615152,IS
11.068832,7.2669683,IS
10.686926,7.3693776,IS
9.085951,8.161255,IS
9.482355,7.940708,IS
10.693732,7.370815,IS
9.903228,8.053973,IS
10.262893,8.671175,IS
10.074385,8.921946,IS
9.9893675,8.911975,IS
10.66698,7.384581,IS
10.062167,7.5239663,IS
10.752879,7.4610634,IS
8.4715,7.311819,IS
10.766211,7.500064,IS
9.656072,8.549997,IS
10.7175255,7.492769,IS
9.5362215,8.109068,IS
8.462655,7.248741,IS
10.732826,7.288878,IS
10.70204,7.319328,IS
10.73279,7.3505354,IS
8.587911,7.5082564,IS
10.6827135,7.3926563,IS
10.733147,7.3749814,IS
8.981982,9.010495,IS
8.511938,7.3320675,IS
8.451959,7.145213,IS
9.425508,7.3899136,IS
10.678823,7.236614,IS
10.376401,7.3393116,IS
9.650888,8.627798,IS
10.766605,7.3671293,IS
8.97614,5.0290647,IS
9.961312,7.574589,IS
10.760933,7.3779483,IS
9.996269,8.916389,IS
9.3306055,7.6489897,IS
10.004993,7.591113,IS
10.773269,7.367156,IS
9.50007,8.058646,IS
9.1774025,7.525404,IS
8.445023,7.2047944,IS
9.2258625,7.476367,IS
8.470638,7.1775985,IS
10.028251,8.8405485,IS
9.526672,8.067572,IS
8.49671,7.1847186,IS
9.410841,7.8912725,IS
9.226226,7.6034713,IS
10.78117,7.3110557,IS
9.924806,7.5954475,IS
8.58311,7.462648,IS
9.702175,7.628127,IS
9.131076,8.998886,IS
9.087477,9.058955,IS
9.416382,9.29025,IS
9.222752,7.4939704,IS
9.47257,9.30345,IS
8.460512,7.132656,IS
9.215674,9.037903,IS
9.414273,9.308723,IS
10.162131,6.843155,IS
9.4235735,9.32943,IS
9.158245,8.998632,IS
8.3563595,7.180981,IS
8.462262,7.1277065,IS
8.641225,7.4473443,IS
10.230464,6.9059687,IS
9.223999,8.86874,IS
10.046393,7.622076,IS
9.899766,8.0288105,IS
8.540317,7.0855913,IS
8.45542,7.160083,IS
8.417776,7.2021923,IS
8.493035,7.2809925,IS
8.351555,7.1506057,IS
9.475564,7.8752856,IS
9.514147,8.238664,IS
8.547075,7.5037384,IS
9.676516,8.310584,IS
9.769123,8.16025,IS
10.325744,9.136922,IS
10.180352,6.8261895,IS
8.536739,7.1386247,IS
8.563001,7.373095,IS
8.540444,7.104736,IS
8.590088,7.4601765,IS
8.463746,7.283496,IS
8.492713,7.312097,IS
8.291916,6.890507,IS
9.537016,9.021265,IS
8.436201,7.1631684,IS
8.489144,7.302512,IS
8.480877,7.330504,IS
8.452205,7.230971,IS
8.565541,7.459041,IS
10.005857,8.943748,IS
10.36299,8.566604,IS
8.333899,7.1814337,IS
9.651444,7.60409,IS
