UMAP1,UMAP2,set_label
6.994409,10.185671,IS
7.602454,11.195112,IS
7.150396,10.814128,IS
7.0070558,10.260412,IS
7.7768674,10.080387,IS
7.04672,10.170639,IS
7.5221915,11.185042,IS
5.7200675,9.94605,IS
7.000424,10.206321,IS
7.3992524,9.140891,IS
7.0054617,9.667731,IS
7.1227345,10.758635,IS
7.030979,10.71895,IS
7.0430927,10.74772,IS
7.8241224,8.789961,IS
7.0625367,10.794257,IS
7.0887446,10.229507,IS
5.5505595,10.133893,IS
6.493974,9.792421,IS
7.03485,10.610177,IS
7.599501,11.182537,IS
7.5593204,11.351771,IS
5.491441,10.182023,IS
6.2533774,10.078762,IS
7.8801966,8.488257,IS
6.974136,10.206735,IS
7.211317,9.973733,IS
7.1351886,10.677221,IS
5.58903,9.568999,IS
7.162772,10.017788,IS
6.522765,9.805706,IS
7.4438553,9.471464,IS
6.3311367,10.138195,IS
6.434495,9.835155,IS
5.5961995,10.129103,IS
7.8199573,8.809,IS
6.301485,10.105291,IS
7.608964,10.640813,IS
6.3081512,10.132904,IS
7.977029,8.930445,IS
7.2473917,9.164737,IS
7.6755166,9.909567,IS
7.3328333,9.827225,IS
7.9939823,9.549835,IS
5.974669,9.74889,IS
7.795144,8.766764,IS
7.616507,10.721471,IS
7.6016417,10.691851,IS
7.08967,10.163606,IS
7.576758,9.918735,IS
5.578124,10.103914,IS
7.984639,9.000135,IS
7.576605,9.940822,IS
5.507321,9.489141,IS
5.674327,9.584844,IS
7.652462,10.093172,IS
6.3152747,10.093599,IS
7.979452,9.572078,IS
5.560094,10.168194,IS
5.5048895,9.508596,IS
7.0406613,10.22465,IS
7.238703,9.903258,IS
5.566824,9.539441,IS
7.25869,9.787117,IS
7.224055,9.994203,IS
7.5841184,10.758248,IS
7.575033,10.765536,IS
5.469213,9.600427,IS
6.4669924,9.802546,IS
5.447476,9.622053,IS
7.79799,8.76014,IS
5.4270616,9.6835575,IS
7.9700313,9.539319,IS
5.511122,9.5548525,IS
7.587341,9.907438,IS
7.7145963,8.572647,IS
5.77778,9.959749,IS
5.594167,9.61514,IS
5.4133606,9.580419,IS
7.932147,8.973433,IS
5.592206,9.529456,IS
5.5395737,9.580246,IS
8.2734785,10.498099,IS
7.835001,8.773602,IS
7.751623,8.741409,IS
7.220108,9.213478,IS
5.596018,9.531178,IS
5.9283247,9.719801,IS
7.9775734,9.555075,IS
5.5363483,9.511201,IS
6.340835,5.83802,IS
6.5640616,9.693529,IS
5.5504646,9.522009,IS
7.6486893,10.744606,IS
7.3932667,9.300415,IS
6.5151978,9.795694,IS
5.6311293,9.500016,IS
7.740029,9.908942,IS
7.3116484,9.314352,IS
7.7557855,8.539728,IS
7.3866854,9.295941,IS
7.731675,8.576367,IS
7.74457,10.380825,IS
7.6918354,9.804232,IS
7.7497964,8.572507,IS
7.70298,9.931564,IS
7.2926545,9.306344,IS
5.5509815,9.535403,IS
6.5774016,9.945439,IS
7.912903,8.987721,IS
7.050863,9.574977,IS
8.118237,10.417306,IS
8.148445,10.441868,IS
8.297887,10.559387,IS
7.348559,9.279799,IS
8.264704,10.487914,IS
7.7008452,8.633719,IS
8.133458,10.383865,IS
8.194283,10.494271,IS
6.151428,8.913766,IS
8.260699,10.478359,IS
8.048666,10.283268,IS
8.030549,8.7338505,IS
7.7505693,8.679982,IS
7.7909493,8.875556,IS
6.0703645,8.9037895,IS
8.047636,10.307113,IS
6.4968524,9.822585,IS
6.986285,9.722536,IS
7.789876,8.60467,IS
7.6960707,8.608805,IS
7.628938,8.906586,IS
7.8349376,8.769083,IS
8.022306,8.696205,IS
7.146531,10.013695,IS
7.687206,9.497816,IS
7.9888687,8.83349,IS
7.5757103,9.470899,IS
7.2532563,9.734282,IS
7.5863013,11.162092,IS
6.301217,8.868447,IS
7.732498,8.743302,IS
7.737973,8.899736,IS
7.773948,8.631678,IS
7.965052,9.040859,IS
7.7131815,8.928862,IS
7.6404247,8.957076,IS
8.234306,8.538632,IS
6.965105,7.365124,IS
7.656818,8.802187,IS
7.6892467,8.921718,IS
7.716204,8.909465,IS
7.5858073,8.936102,IS
7.8874335,8.979192,IS
7.6038833,10.650898,IS
7.083572,10.717525,IS
7.858144,8.661838,IS
7.045258,9.580269,IS
7.527444,9.211111,IS
7.5779424,11.212587,IS
7.572111,10.649894,IS
7.8524323,10.125306,IS
7.9859815,8.936554,IS
6.4542146,6.6563907,IS
6.6805534,7.6197147,IS
7.454374,7.6666346,IS
6.8476357,7.563621,IS
7.4896836,7.6667767,IS
6.501832,8.028132,IS
6.477606,6.7957892,IS
6.5250654,8.103704,IS
6.548721,8.0886755,IS
6.5514708,8.059079,IS
7.4705544,8.159466,IS
7.1029906,8.197501,IS
7.4393806,8.090153,IS
6.968023,7.1158624,IS
5.9079347,6.6435485,IS
7.4743805,8.124474,IS
5.945465,6.794694,IS
5.8800797,6.6830983,IS
6.010444,6.903007,IS
5.9043984,6.861484,IS
6.1634855,7.3421874,IS
5.927076,6.9591317,IS
5.9412994,6.8259053,IS
6.133602,7.358735,IS
5.9707527,6.826228,IS
5.9850526,6.881456,IS
5.894351,6.8176956,IS
5.9658747,6.793151,IS
6.008387,6.824049,IS
6.048702,6.7500744,IS
7.020077,7.336783,IS
6.3997846,7.322814,IS
7.4824195,7.7703276,IS
7.514366,7.6639376,IS
6.6760798,9.103785,IS
6.583293,9.198354,IS
6.629103,9.175228,IS
6.592821,9.160116,IS
7.6101313,8.62618,IS
6.4125395,8.617207,IS
6.6088476,9.237773,IS
6.630089,9.144578,IS
6.541503,9.139242,IS
7.5620546,8.565005,IS
7.559656,8.555542,IS
6.548331,9.211851,IS
6.5557995,9.169584,IS
7.5283217,8.544447,IS
6.697223,8.871575,IS
6.7194633,8.845528,IS
6.5734477,9.03552,IS
6.486717,9.080428,IS
9.26281,-3.572766,IS
9.277824,-3.5109265,IS
9.350799,-3.5209978,IS
9.135288,-3.4412751,IS
9.11211,-3.4227624,IS
9.248244,-3.5378218,IS
9.275356,-3.51055,IS
9.324797,-3.4746263,IS
9.134327,-3.4231243,IS
9.123017,-3.4240432,IS
9.167025,-3.4606688,IS
9.071375,-3.380535,IS
9.263923,-3.49516,IS
9.288692,-3.481845,IS
9.112222,-3.4291897,IS
9.171417,-3.4738278,IS
9.146125,-3.4236083,IS
9.086585,-3.363348,IS
9.1806555,-3.4307032,IS
9.314512,-3.5576963,IS
9.257381,-3.4623487,IS
6.476458,8.95511,IS
6.5260444,9.141997,IS
6.509291,9.135543,IS
6.5185266,9.079615,IS
6.486316,9.121443,IS
6.6226807,8.974396,IS
6.4754205,9.073516,IS
6.420908,8.709886,IS
5.788233,9.874835,IS
5.9380884,9.64653,IS
8.004677,8.377115,IS
8.421209,10.456867,IS
8.049634,8.374557,IS
8.477664,10.401755,IS
8.194172,8.431122,IS
8.196353,8.470431,IS
8.153935,8.377481,IS
9.36987,-3.5432327,IS
9.414659,-3.5800297,IS
6.7386985,7.5535984,IS
7.4839916,7.732302,IS
6.562248,7.531107,IS
7.459832,7.699237,IS
6.710883,7.298406,IS
6.3909407,6.818281,IS
6.459386,6.7814655,IS
7.3877335,7.7158737,IS
6.420942,6.82599,IS
6.7473216,7.382562,IS
6.400597,6.7235255,IS
6.5213623,6.866311,IS
6.4534664,6.766205,IS
7.4135165,7.6078553,IS
6.604606,7.7821174,IS
5.620208,-0.8188981,IS
5.6333942,-0.8930861,IS
5.601681,-0.91126865,IS
5.6307135,-0.90991086,IS
5.5966344,-0.8455867,IS
5.193229,-0.4908677,IS
5.146496,-0.5152612,IS
5.034559,-0.4818878,IS
5.700958,-0.60997665,IS
5.255712,-0.34672877,IS
5.0836816,-0.39592427,IS
5.1070538,8.75139,IS
5.228847,8.752571,IS
5.226882,8.776336,IS
4.719024,7.9872026,IS
5.313215,8.223825,IS
5.418784,-0.0986861,IS
7.6186047,1.6503016,IS
6.683709,9.252063,IS
6.713859,8.988032,IS
6.5896835,9.202542,IS
6.4751806,8.548905,IS
6.5605636,8.748855,IS
7.5827675,8.570537,IS
6.621714,9.178736,IS
6.4781446,9.135248,IS
6.67158,9.09946,IS
6.5303817,8.643684,IS
7.4669924,8.565672,IS
6.6693954,8.870217,IS
7.5305467,8.58975,IS
5.391042,-1.4177371,IS
7.533092,5.5091987,IS
5.5621448,10.080192,IS
3.6419048,-0.3695371,IS
4.6744,-0.7490784,IS
6.0963306,1.7556465,IS
6.0428314,1.810027,IS
5.403149,2.7536275,IS
4.4125214,-0.8403558,IS
4.4509196,-0.78837764,IS
3.8727021,-0.30612507,IS
3.9388535,-0.27864844,IS
3.9016051,-0.49841338,IS
3.9845293,-0.41859362,IS
3.9149344,-0.29957113,IS
3.895626,-0.3019294,IS
3.9138923,-0.34865847,IS
3.9175935,-0.2806131,IS
3.953234,-0.47946826,IS
3.8706667,-0.24774571,IS
3.9550905,-0.46682644,IS
4.5557876,-0.7055271,IS
4.38124,-0.8214003,IS
4.003671,-0.55349886,IS
4.091989,-0.6123201,IS
3.9399269,-0.50000834,IS
4.086932,-0.5970871,IS
4.505632,7.4871364,IS
17.112942,5.1736712,IS
17.107569,5.171612,IS
17.109972,5.16959,IS
17.096916,5.156221,IS
17.11327,5.173091,IS
4.3547707,-0.93981886,IS
3.913347,-0.6640309,IS
3.8848836,-0.7087154,IS
4.3502574,-0.9428883,IS
4.0631766,-0.74723107,IS
3.7727416,-1.0894544,IS
3.8004508,-0.59796643,IS
3.7463446,-1.0302649,IS
3.9536297,-0.85873306,IS
9.351548,-3.507796,IS
9.181799,10.571804,IS
4.4876213,7.4548225,IS
5.124727,8.634379,IS
5.0638413,8.514178,IS
6.442032,8.7761345,IS
6.6078057,8.988084,IS
6.544442,9.006537,IS
9.13431,10.882985,IS
4.943414,3.4722078,IS
3.7367892,-1.0630515,IS
6.142438,-0.29633704,IS
7.3720565,-0.18802111,IS
6.2323093,5.8051815,IS
3.6852508,-0.32460704,IS
3.6941664,-1.0176024,IS
6.6104164,7.3397183,IS
6.8279123,7.4770055,IS
6.7468724,7.6838303,IS
3.7934346,-0.21143581,IS
5.4267387,8.119887,IS
12.286917,3.0142252,IS
11.427534,2.915905,IS
11.997552,2.9237335,IS
11.752933,3.6501236,IS
11.515523,3.4034667,IS
11.099472,3.8431985,IS
11.417849,3.450133,IS
11.856166,3.37334,IS
11.663438,3.6529796,IS
11.906138,3.5218985,IS
11.54052,3.5250437,IS
11.408255,3.3080463,IS
11.488267,3.3696814,IS
11.399824,3.6646674,IS
11.850608,3.272616,IS
11.815263,3.5794318,IS
11.820886,3.2617712,IS
11.1434765,3.7504578,IS
11.44223,3.3941844,IS
11.427284,3.4798942,IS
11.501439,3.544439,IS
11.968296,2.9529157,IS
11.961502,3.1131985,IS
11.792096,3.544397,IS
11.558145,3.23888,IS
11.512893,3.221731,IS
