UMAP1,UMAP2,set_label
12.251143,0.4665643,IS
11.881711,-0.8812357,IS
13.843069,0.40985554,IS
12.1752405,0.28092486,IS
11.495193,-0.18637161,IS
12.34473,0.51748186,IS
11.8548765,-0.7721192,IS
13.360571,1.1112747,IS
12.115046,0.2690312,IS
11.489743,0.862118,IS
12.143588,0.7752942,IS
13.887198,0.43804452,IS
13.937514,0.43476015,IS
14.022873,0.4790579,IS
11.001527,0.9721878,IS
13.918341,0.42210492,IS
12.2538395,0.41278836,IS
13.583092,1.1225377,IS
12.6047535,0.7615773,IS
12.814293,0.34304136,IS
11.894745,-0.9045963,IS
11.841774,-0.824403,IS
13.634122,1.1775625,IS
12.890322,0.7095895,IS
10.656976,1.1047119,IS
12.225888,0.50588226,IS
12.069328,0.57773364,IS
13.778443,0.44397187,IS
13.126234,1.7442186,IS
12.1533575,0.49880475,IS
12.589786,0.8464262,IS
11.526497,0.61893696,IS
13.030397,0.52064157,IS
12.625509,0.8382645,IS
13.557482,1.1416425,IS
11.122928,1.0535054,IS
12.974209,0.6252493,IS
11.576413,-0.53014624,IS
13.084712,0.5156258,IS
11.005246,0.63853765,IS
11.897938,0.665991,IS
11.445995,0.17657655,IS
11.661216,0.2839953,IS
12.032217,-0.33348903,IS
13.153557,1.2259649,IS
10.86445,0.9410705,IS
11.494665,-0.42476887,IS
11.419682,-0.3939881,IS
12.18043,0.46952215,IS
11.604282,0.033461034,IS
13.568915,1.1081157,IS
11.072813,0.5924747,IS
11.596117,0.14883362,IS
13.383506,1.9243406,IS
13.324236,2.015323,IS
11.460273,-0.20017643,IS
13.061292,0.50117946,IS
12.04555,-0.4135937,IS
13.62232,1.1326544,IS
13.21786,1.8342497,IS
12.250346,0.4727499,IS
12.240399,0.57926697,IS
13.317884,1.9347571,IS
11.65506,0.27695847,IS
11.7089615,0.06602167,IS
11.59115,-0.54234535,IS
11.498591,-0.42807996,IS
13.24823,1.9625611,IS
12.707342,0.8153764,IS
13.381593,1.9495918,IS
11.060108,0.9614781,IS
13.380152,1.9361708,IS
12.048022,-0.36255038,IS
13.408823,1.876509,IS
11.62866,0.117542416,IS
