name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_500k_mean,dis,csk,28630.8,405868.2,-,0.381454,0.0678979,0.0148882,5903.8
