name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
Molpher_500k_2,sim,csk,68606,500062,23/37,0.6216216216216216,0.13719498782151013,0.013524825239314213,0.0003353600746540688,6673
