name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,KL_OS_IS,KL_OS_RS
Molpher_mean,sim,csk,103807.6,836443.4,-,0.69861,0.0674203,0.0001676,0.4710406,0.1241568,0.0130255,10759.2,0.01134039221819272,0.02429728081568928
