name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
addcarbon_100k_mean,sim,csk,861.4,100000.0,-,0.2015485,0.008614,0.0145525,0.008716,1424.4
