name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
DrugEx_GT_1_mean,sim,csk,312092.0,925142.4,-,0.8519366,0.0274438,0.0092074,0.3373212,0.0166412,15419.4
