name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
REINVENT_10k_mean,sim,csk,4871.2,9934.0,-,0.2837025,0.4903538,0.0129836,0.0021406,126.8
