name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,KL_OS_IS,KL_OS_RS
DrugEx_RNN_epsilon_0.6_mean,sim,csk,88952.2,891914.4,-,0.8248608,0.0938048,0.0001798,0.464722,0.0996754,0.0254637,22643.4,0.0019106993100532397,0.01476183328934098
