name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_RNN_epsilon_0.1_10k_mean,sim,csk,3631.6,9990.2,-,0.195314,0.3634816,0.019838,0.0019259,193.4
