name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_GT_mean,sim,csk,231889.4,759533.4,-,0.9010851,0.0511238,0.0003585,1.6267014,0.3138381,0.0176727,12369.0,0.0001895,0.0180346
