name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
GB_GA_mean,sim,csk,2704.6,9999.6,-,0.3933103,1.481861,0.0080288,0.5520241,0.270471,0.0220802,220.8,0.0054611,0.0226926
