name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
addcarbon_4,dis,csk,931,1000000,2/43,0.046511627906976744,4.6511627906976744e-08,0.000931,0.003453,3453
