name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
addcarbon_0,dis,csk,766,1000000,2/40,0.05,5.0000000000000004e-08,0.000766,0.00179,1790
