name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
addcarbon_3,dis,csk,887,1000000,1/37,0.02702702702702703,2.7027027027027028e-08,0.000887,0.000343,343
