name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
REINVENT_125k_4,sim,csk,15890,123677,10/35,0.2857142857142857,0.12847983052629025,0.009987423848955526,1223
