name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
REINVENT_125k_0,sim,csk,33628.0,124114.0,20/38,0.5263158,0.2709445,0.0144094,1763.0
REINVENT_125k_1,sim,csk,46061.0,123807.0,13/38,0.3421053,0.3720387,0.0122063,1493.0
REINVENT_125k_2,sim,csk,32683.0,123101.0,15/37,0.4054054,0.2654974,0.0063355,775.0
REINVENT_125k_3,sim,csk,18180.0,124366.0,13/35,0.3714286,0.1461814,0.0011028,137.0
REINVENT_125k_4,sim,csk,15890.0,123677.0,10/35,0.2857143,0.1284798,0.0099874,1223.0
REINVENT_125k_mean,sim,csk,29288.4,123813.0,-,0.3861939,0.2366284,0.0088083,1078.2
