name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
GB_GA_4,dis,csk,2598,9999,13/43,0.3023255813953488,3.023558169770465e-05,0.25982598259825984,0.021802180218021803,218
