name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
GB_GA_0,dis,csk,2636,10000,5/40,0.125,1.25e-05,0.2636,0.0116,116
