name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
GB_GA_3,dis,csk,2668,10000,9/37,0.24324324324324326,2.4324324324324327e-05,0.2668,0.0172,172
