name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,TUPOR_new,SESY,ASER,tRS
GB_GA_1,dis,csk,2552,9996,5/23,0.21739130434782608,2.174782956660925e-05,0.2553021208483393,0.0021008403361344537,21
