name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_GT_2,dis,murcko,513152,889392,9/64,0.140625,0.0027404160950361685,2.9409135679205568e-05,0.23580244987587023,0.5769694352996204,0.0004295068990951122,382,1.7538970618326666e-05,0.000429691454539319
