name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_3,dis,murcko,543452,893054,39/76,0.5131578947368421,0.009442561527730915,0.0001315857248214966,0.9409279648117366,0.6085320708490192,0.004031111220598083,3600
