name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
Molpher_0,sim,csk,109136,855964,29/38,0.7631578947368421,0.1275006892813249,0.014376772854933152,12306
