name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
Molpher_1,sim,csk,102110,818233,28/38,0.7368421052631579,0.12479330459661246,0.020957355667639902,17148
