name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
Molpher_2,sim,csk,101071,804684,23/37,0.6216216216216216,0.12560334243007193,0.013161688314916166,10591
