name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
Molpher_4,sim,csk,108264,901697,22/35,0.6285714285714286,0.12006694044673544,0.004182114390976126,3771
