name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
DrugEx_GT_epsilon_0.1_250k_4,dis,cdpkit,244509,250000,3/279,0.010752688172043012,0.978036,1.2000144001728021e-05,3,1.2269637554906628e-05,0
