name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.1_250k_2,dis,murcko,242541,4/102,0.0392156862745098,0.4427869927146338,4.1230142532602735e-05
