name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.1_125k_0,dis,csk,123772,25/42,0.5952380952380952,0.16464143748182142,0.051707979187538375
