name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
REINVENT_3,sim,csk,188420,961987,23/35,0.6571428571428571,0.1958654326929574,0.010878120287715353,0.0001220826233963386,10352
