name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
addcarbon_250k_0,sim,cdpkit,6957.0,250000.0,62/496,0.125,0.027828,0.0326482,7904.0,0.008992,0.0
addcarbon_250k_1,sim,cdpkit,13017.0,250000.0,29/147,0.1972789,0.052068,0.0092284,2286.0,0.0022328,0.0
addcarbon_250k_2,sim,cdpkit,13875.0,250000.0,32/109,0.293578,0.0555,0.011286,2790.0,0.0023116,0.0
addcarbon_250k_3,sim,cdpkit,14059.0,250000.0,27/71,0.3802817,0.056236,0.0096604,2392.0,0.0019242,0.0
addcarbon_250k_4,sim,cdpkit,14381.0,250000.0,13/50,0.26,0.057524,0.002245,560.0,0.0009048,0.0
addcarbon_250k_mean,sim,cdpkit,12457.8,250000.0,-,0.2512277,0.0498312,0.0130136,3186.4,0.0032731,0.0
